,EmpDepartment,EmpJobRole,EmpEnvironmentSatisfaction,EmpLastSalaryHikePercent,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,log_YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating
231,3,13,3,-0.061389350502366734,2,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,-0.2942908776073394,3
232,3,7,1,1.3181466158429522,3,1.0909109684186467,1.4632996695238896,-1.0128155967229087,1.5013822738950704,3
233,5,14,3,-0.8891109303095581,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
234,3,16,1,0.4904250360357608,1,-0.24489838066541036,-0.33430442885045025,-1.0128155967229087,0.0049879809763955655,3
235,5,18,4,-1.165018123578622,3,-0.24489838066541036,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
236,5,18,4,0.4904250360357608,3,0.6456411853906276,1.1636989864614997,0.672213491521712,-0.2942908776073394,3
237,3,16,4,-1.165018123578622,2,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
238,3,15,4,-0.33729654377143053,2,0.2003714023626086,0.2648969372743297,0.05031939068400727,-0.8928485947748094,3
239,3,13,2,1.0422394225738885,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
240,3,7,2,-0.061389350502366734,2,0.868276076904637,0.8640983033991096,0.05031939068400727,-0.5935697361910744,2
241,3,15,3,-0.33729654377143053,3,-0.6901681636934294,-0.9335057949752302,-1.0128155967229087,-0.5935697361910744,3
242,3,13,3,-0.8891109303095581,3,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
243,5,18,1,0.4904250360357608,3,-0.24489838066541036,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,3
244,3,13,2,-1.165018123578622,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
245,3,13,3,-0.8891109303095581,2,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
246,3,6,3,-0.6132037370404942,3,-0.02226348915140087,-0.6339051119128403,0.05031939068400727,-0.2942908776073394,3
247,3,15,4,-0.6132037370404942,3,-0.46753327217941987,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
248,5,18,2,1.3181466158429522,2,-0.02226348915140087,0.2648969372743297,0.05031939068400727,-0.2942908776073394,2
249,2,9,3,0.4904250360357608,1,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,0.0049879809763955655,2
250,5,18,4,-0.6132037370404942,1,1.0909109684186467,1.1636989864614997,1.1134543780909232,1.8006611324788055,2
251,3,4,2,0.4904250360357608,2,2.649355209016713,0.8640983033991096,0.672213491521712,2.6984977082300103,2
252,5,18,3,-0.8891109303095581,2,-0.24489838066541036,1.4632996695238896,0.05031939068400727,2.9977765668137453,3
253,5,18,2,-0.6132037370404942,4,-0.02226348915140087,-0.03470374578806028,0.05031939068400727,0.30426683956013056,4
254,3,13,4,1.8699610023810798,3,-0.46753327217941987,-0.33430442885045025,0.05031939068400727,-0.5935697361910744,4
255,3,16,3,-1.165018123578622,2,-1.1354379467214484,-0.9335057949752302,-1.0128155967229087,-1.1921274533585444,3
256,3,16,1,1.8699610023810798,3,0.4230062938766181,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
257,5,18,3,0.7663322293048246,3,0.868276076904637,-0.33430442885045025,0.05031939068400727,0.0049879809763955655,3
258,3,15,3,-0.6132037370404942,1,-1.1354379467214484,-0.9335057949752302,-1.0128155967229087,-1.1921274533585444,3
259,3,7,3,0.7663322293048246,4,0.2003714023626086,0.8640983033991096,1.9717816429855455,0.0049879809763955655,3
260,3,6,4,1.3181466158429522,3,1.5361807514466657,1.4632996695238896,1.4557073991949316,1.5013822738950704,4
261,3,13,4,-0.6132037370404942,4,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
262,5,18,1,-0.6132037370404942,2,-0.46753327217941987,-0.33430442885045025,0.05031939068400727,-0.2942908776073394,2
263,5,14,3,-0.8891109303095581,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
264,3,11,4,-0.6132037370404942,3,-0.24489838066541036,-0.6339051119128403,1.4557073991949316,-0.5935697361910744,3
265,3,16,2,-0.6132037370404942,3,0.868276076904637,1.1636989864614997,-1.0128155967229087,1.2021034153113355,3
266,3,15,3,2.6976825821882713,3,-1.1354379467214484,-0.9335057949752302,-1.0128155967229087,-1.1921274533585444,4
267,3,16,1,1.0422394225738885,2,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
268,3,7,4,-0.6132037370404942,2,1.758815642960675,1.1636989864614997,1.1134543780909232,2.0999399910625405,3
269,3,16,3,-1.165018123578622,3,-0.02226348915140087,-0.03470374578806028,-1.0128155967229087,-0.5935697361910744,3
270,3,16,4,0.7663322293048246,3,0.2003714023626086,0.8640983033991096,1.4557073991949316,0.9028245567276005,3
271,3,16,3,-1.165018123578622,3,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
272,5,11,3,2.1458681956501438,3,-0.24489838066541036,-0.33430442885045025,0.05031939068400727,1.5013822738950704,4
273,3,15,4,-0.6132037370404942,3,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
274,2,9,2,-0.6132037370404942,3,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,0.0049879809763955655,2
275,5,18,3,1.0422394225738885,3,-0.46753327217941987,-0.33430442885045025,-1.0128155967229087,-0.2942908776073394,3
276,5,18,2,-0.8891109303095581,3,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
277,3,16,4,1.8699610023810798,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,4
278,3,16,4,-1.165018123578622,3,-0.46753327217941987,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,3
279,5,18,3,-0.061389350502366734,3,0.2003714023626086,0.8640983033991096,0.05031939068400727,0.9028245567276005,3
280,3,13,4,-0.6132037370404942,1,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
281,5,18,2,-0.8891109303095581,2,0.868276076904637,0.8640983033991096,-1.0128155967229087,-0.8928485947748094,3
282,3,13,3,-0.33729654377143053,3,0.2003714023626086,0.8640983033991096,0.05031939068400727,0.9028245567276005,3
283,3,15,4,2.6976825821882713,3,3.094624992044732,2.0625010356486695,0.05031939068400727,-0.2942908776073394,4
284,2,9,4,0.21451784276669705,4,-0.46753327217941987,-0.33430442885045025,-1.0128155967229087,-0.2942908776073394,4
285,3,13,3,1.3181466158429522,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,4
286,3,16,4,-0.33729654377143053,3,0.4230062938766181,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
287,3,7,3,1.594053809112016,3,0.2003714023626086,0.8640983033991096,2.176589365497839,0.9028245567276005,4
288,3,15,1,-0.6132037370404942,3,1.758815642960675,1.7629003525862796,1.4557073991949316,1.8006611324788055,2
289,5,18,3,-0.33729654377143053,3,-0.46753327217941987,-0.33430442885045025,0.05031939068400727,-0.8928485947748094,3
290,3,4,1,0.4904250360357608,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
291,3,16,1,-0.33729654377143053,2,0.6456411853906276,0.8640983033991096,1.9717816429855455,1.2021034153113355,2
292,3,7,4,0.4904250360357608,1,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,0.0049879809763955655,3
293,3,16,1,-0.6132037370404942,3,0.868276076904637,0.2648969372743297,2.176589365497839,0.9028245567276005,2
294,3,15,1,2.6976825821882713,4,-1.1354379467214484,-0.9335057949752302,-1.0128155967229087,-1.1921274533585444,4
295,3,4,4,-0.33729654377143053,3,0.868276076904637,1.4632996695238896,-1.0128155967229087,1.5013822738950704,3
296,3,16,3,-0.8891109303095581,2,-0.02226348915140087,0.2648969372743297,-1.0128155967229087,-0.8928485947748094,3
297,3,4,3,-0.33729654377143053,3,0.4230062938766181,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
298,3,16,1,-0.6132037370404942,4,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
299,3,15,3,-0.8891109303095581,2,1.0909109684186467,1.7629003525862796,-1.0128155967229087,0.9028245567276005,3
300,3,13,4,-1.165018123578622,2,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
301,3,16,3,-1.165018123578622,3,-0.02226348915140087,-1.2331064780376202,0.05031939068400727,-1.1921274533585444,3
302,3,4,4,-0.8891109303095581,4,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,4
303,3,4,4,-0.33729654377143053,2,0.2003714023626086,0.8640983033991096,0.05031939068400727,0.9028245567276005,3
304,5,11,2,-1.165018123578622,3,-0.24489838066541036,1.4632996695238896,1.1134543780909232,1.8006611324788055,2
305,3,15,4,1.8699610023810798,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-0.8928485947748094,4
306,3,15,3,1.3181466158429522,2,0.4230062938766181,0.2648969372743297,0.672213491521712,-0.5935697361910744,4
307,5,11,1,0.21451784276669705,3,-0.24489838066541036,1.7629003525862796,0.05031939068400727,2.0999399910625405,2
308,3,6,4,-0.061389350502366734,3,-0.24489838066541036,1.4632996695238896,0.05031939068400727,-1.1921274533585444,3
309,3,13,1,1.3181466158429522,1,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
310,5,11,4,-0.33729654377143053,3,1.0909109684186467,-0.03470374578806028,-1.0128155967229087,1.2021034153113355,3
311,5,18,3,-0.8891109303095581,3,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
312,5,11,4,2.4217753889192073,2,-0.24489838066541036,1.7629003525862796,0.05031939068400727,1.8006611324788055,4
313,3,16,4,-0.8891109303095581,2,0.6456411853906276,0.8640983033991096,1.7353484789286278,0.0049879809763955655,3
314,3,13,3,-0.6132037370404942,4,1.0909109684186467,1.1636989864614997,1.7353484789286278,1.8006611324788055,3
315,3,13,4,-1.165018123578622,2,-0.46753327217941987,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
316,3,16,3,-0.33729654377143053,2,-0.24489838066541036,1.4632996695238896,0.05031939068400727,2.6984977082300103,3
317,2,9,3,-1.165018123578622,4,0.868276076904637,1.4632996695238896,0.05031939068400727,1.2021034153113355,3
318,3,15,3,-0.33729654377143053,3,-0.6901681636934294,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
319,3,15,2,0.21451784276669705,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
320,5,18,4,-0.33729654377143053,4,-0.24489838066541036,0.8640983033991096,0.05031939068400727,-0.2942908776073394,3
321,3,7,3,-1.165018123578622,3,2.204085425988694,2.9613030848358393,1.7353484789286278,2.399218849646275,3
322,3,13,4,-0.8891109303095581,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
323,3,13,2,-0.33729654377143053,2,0.2003714023626086,-1.2331064780376202,2.176589365497839,0.9028245567276005,3
324,3,7,3,0.7663322293048246,3,0.4230062938766181,-0.03470374578806028,0.05031939068400727,0.9028245567276005,3
325,3,13,2,-0.6132037370404942,3,0.2003714023626086,0.8640983033991096,2.176589365497839,0.9028245567276005,2
326,3,15,4,-1.165018123578622,2,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,3
327,3,15,4,0.7663322293048246,2,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.8928485947748094,3
328,5,18,3,-0.061389350502366734,4,0.868276076904637,0.8640983033991096,-1.0128155967229087,1.2021034153113355,3
329,3,11,2,1.8699610023810798,3,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,4
330,3,11,3,-0.6132037370404942,3,2.8719901005307227,1.4632996695238896,0.05031939068400727,-0.5935697361910744,3
331,3,15,1,-0.8891109303095581,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
332,3,16,4,0.7663322293048246,3,0.868276076904637,-0.03470374578806028,0.05031939068400727,-0.8928485947748094,3
333,3,6,4,-0.8891109303095581,3,0.2003714023626086,0.8640983033991096,0.05031939068400727,0.9028245567276005,3
334,2,9,4,-0.8891109303095581,4,0.2003714023626086,0.5644976203367197,1.7353484789286278,0.9028245567276005,3
335,3,16,3,-1.165018123578622,3,0.6456411853906276,1.1636989864614997,2.176589365497839,0.30426683956013056,3
336,3,16,4,-1.165018123578622,3,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,3
337,5,18,4,-0.8891109303095581,3,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,-1.1921274533585444,3
338,5,18,2,1.0422394225738885,2,0.4230062938766181,0.8640983033991096,2.176589365497839,0.9028245567276005,2
339,5,18,4,1.0422394225738885,2,0.868276076904637,1.1636989864614997,0.05031939068400727,0.6035456981438655,3
340,5,18,3,-0.6132037370404942,3,2.8719901005307227,-0.6339051119128403,0.05031939068400727,1.5013822738950704,3
341,3,11,4,-0.33729654377143053,3,2.8719901005307227,1.4632996695238896,0.05031939068400727,2.0999399910625405,3
342,2,11,4,-0.33729654377143053,3,0.2003714023626086,-0.33430442885045025,2.176589365497839,0.9028245567276005,3
343,3,15,3,0.21451784276669705,3,-0.46753327217941987,-0.6339051119128403,-1.0128155967229087,-1.1921274533585444,3
344,3,6,4,-1.165018123578622,2,0.6456411853906276,0.8640983033991096,0.05031939068400727,0.6035456981438655,3
345,5,18,3,0.4904250360357608,3,0.6456411853906276,-0.33430442885045025,0.05031939068400727,0.9028245567276005,3
346,3,15,3,-1.165018123578622,3,0.6456411853906276,0.5644976203367197,0.05031939068400727,-0.8928485947748094,3
347,2,11,3,-1.165018123578622,3,-0.24489838066541036,1.4632996695238896,-1.0128155967229087,1.8006611324788055,3
348,5,18,2,-0.061389350502366734,3,0.2003714023626086,0.8640983033991096,0.05031939068400727,0.9028245567276005,2
349,5,18,3,-0.8891109303095581,4,0.868276076904637,1.1636989864614997,0.05031939068400727,0.6035456981438655,3
350,3,13,4,-1.165018123578622,2,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,3
351,3,7,3,-0.33729654377143053,2,0.868276076904637,1.4632996695238896,1.7353484789286278,1.5013822738950704,3
352,3,13,2,1.8699610023810798,3,-0.46753327217941987,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,3
353,5,18,1,0.21451784276669705,2,1.9814505344746844,0.8640983033991096,1.9717816429855455,2.6984977082300103,2
354,3,7,4,-1.165018123578622,3,0.868276076904637,1.4632996695238896,-1.0128155967229087,1.2021034153113355,3
355,5,14,3,-0.33729654377143053,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
356,3,16,4,0.21451784276669705,2,-0.24489838066541036,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,3
357,3,16,4,-0.061389350502366734,4,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,4
358,3,13,4,-0.8891109303095581,3,0.6456411853906276,0.8640983033991096,-1.0128155967229087,-1.1921274533585444,3
359,5,18,4,1.3181466158429522,3,-0.02226348915140087,-0.6339051119128403,-1.0128155967229087,-1.1921274533585444,4
360,5,18,1,0.4904250360357608,2,2.8719901005307227,0.8640983033991096,1.1134543780909232,1.2021034153113355,2
361,3,16,4,-0.8891109303095581,3,2.8719901005307227,-0.33430442885045025,0.05031939068400727,1.5013822738950704,3
362,3,15,1,1.3181466158429522,3,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,-1.1921274533585444,3
363,3,16,2,1.3181466158429522,3,1.3135458599326562,2.0625010356486695,0.05031939068400727,1.2021034153113355,2
364,3,13,2,-0.6132037370404942,3,0.4230062938766181,0.8640983033991096,2.176589365497839,0.9028245567276005,2
365,5,14,3,-0.33729654377143053,4,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
366,3,15,4,-1.165018123578622,3,-0.46753327217941987,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,3
367,3,6,3,-1.165018123578622,4,1.758815642960675,2.0625010356486695,1.4557073991949316,2.0999399910625405,3
368,5,18,3,-1.165018123578622,3,-0.24489838066541036,-0.33430442885045025,-1.0128155967229087,0.0049879809763955655,3
369,5,18,1,-0.8891109303095581,4,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,0.0049879809763955655,2
370,5,18,2,-1.165018123578622,3,-0.46753327217941987,-0.6339051119128403,1.1134543780909232,-0.5935697361910744,2
371,3,16,4,-0.33729654377143053,2,-0.02226348915140087,-0.6339051119128403,1.1134543780909232,-0.2942908776073394,3
372,5,18,2,-0.6132037370404942,4,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,-0.5935697361910744,2
373,5,18,3,-0.6132037370404942,2,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,3
374,3,16,3,1.594053809112016,3,-0.02226348915140087,-0.03470374578806028,-1.0128155967229087,0.30426683956013056,4
375,5,18,1,-1.165018123578622,2,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,2
376,3,7,4,-1.165018123578622,2,-0.24489838066541036,-0.33430442885045025,-1.0128155967229087,-0.5935697361910744,3
377,3,15,1,-0.33729654377143053,1,3.094624992044732,0.8640983033991096,0.05031939068400727,1.2021034153113355,2
378,5,18,4,-1.165018123578622,3,-0.02226348915140087,-0.6339051119128403,1.4557073991949316,0.0049879809763955655,3
379,3,15,4,-0.6132037370404942,3,0.4230062938766181,-0.6339051119128403,2.176589365497839,0.9028245567276005,3
380,3,15,1,-0.8891109303095581,3,-0.46753327217941987,-0.33430442885045025,0.05031939068400727,-0.8928485947748094,3
381,2,11,3,-0.33729654377143053,3,3.094624992044732,0.8640983033991096,-1.0128155967229087,1.5013822738950704,3
382,3,16,1,0.7663322293048246,3,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
383,3,7,3,-1.165018123578622,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
384,3,13,1,-1.165018123578622,2,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
385,2,9,2,-0.6132037370404942,2,0.868276076904637,1.4632996695238896,-1.0128155967229087,1.5013822738950704,3
386,3,16,1,1.3181466158429522,3,-0.46753327217941987,-0.33430442885045025,0.05031939068400727,-0.2942908776073394,3
387,3,4,4,1.0422394225738885,2,3.094624992044732,0.8640983033991096,0.05031939068400727,0.9028245567276005,3
388,3,16,4,1.594053809112016,3,0.6456411853906276,1.1636989864614997,0.05031939068400727,0.30426683956013056,4
389,5,18,1,0.21451784276669705,3,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,-0.8928485947748094,3
390,5,14,2,-0.8891109303095581,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
391,5,18,4,-0.33729654377143053,3,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
392,3,4,1,-1.165018123578622,4,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-1.1921274533585444,3
393,3,15,4,-0.33729654377143053,3,-0.46753327217941987,-0.33430442885045025,0.05031939068400727,-0.2942908776073394,3
394,3,15,1,-0.8891109303095581,4,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
395,3,16,2,-0.33729654377143053,4,-0.24489838066541036,-1.2331064780376202,0.05031939068400727,0.0049879809763955655,3
396,3,13,1,0.21451784276669705,2,0.868276076904637,-0.03470374578806028,0.05031939068400727,1.2021034153113355,2
397,3,15,1,-0.8891109303095581,2,-0.02226348915140087,0.2648969372743297,0.05031939068400727,-0.5935697361910744,2
398,5,14,1,-0.8891109303095581,3,-0.6901681636934294,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
399,3,16,3,-0.33729654377143053,1,-0.02226348915140087,0.2648969372743297,0.05031939068400727,-0.2942908776073394,3
400,3,16,1,1.8699610023810798,4,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-1.1921274533585444,4
401,5,18,4,-0.8891109303095581,3,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,-0.2942908776073394,3
402,3,13,4,0.4904250360357608,2,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,-0.5935697361910744,3
403,3,16,2,-0.8891109303095581,2,-0.46753327217941987,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,3
404,3,13,3,-1.165018123578622,4,0.4230062938766181,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
405,5,18,1,0.7663322293048246,3,1.5361807514466657,0.8640983033991096,0.05031939068400727,1.5013822738950704,2
406,3,13,1,2.1458681956501438,4,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,4
407,3,16,3,-1.165018123578622,3,0.868276076904637,1.1636989864614997,1.4557073991949316,0.9028245567276005,3
408,3,16,2,0.7663322293048246,3,0.2003714023626086,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
409,2,9,4,0.7663322293048246,3,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
410,3,16,2,0.7663322293048246,4,-0.6901681636934294,-0.9335057949752302,0.05031939068400727,-0.5935697361910744,3
411,2,9,1,-0.061389350502366734,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
412,3,4,4,-1.165018123578622,3,0.6456411853906276,1.1636989864614997,1.4557073991949316,1.2021034153113355,3
413,3,13,3,-0.33729654377143053,3,-0.24489838066541036,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,3
414,3,16,1,-0.33729654377143053,2,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,2
415,3,15,3,-0.33729654377143053,4,-0.6901681636934294,-0.9335057949752302,0.05031939068400727,-0.5935697361910744,4
416,3,16,4,-0.6132037370404942,2,-0.24489838066541036,-0.6339051119128403,0.05031939068400727,-0.2942908776073394,3
417,5,18,4,-0.33729654377143053,3,-0.46753327217941987,-0.33430442885045025,-1.0128155967229087,-0.2942908776073394,3
418,5,18,4,0.7663322293048246,3,1.5361807514466657,1.4632996695238896,1.1134543780909232,2.399218849646275,3
419,5,18,4,-0.061389350502366734,2,-0.9128030552074389,-0.9335057949752302,0.672213491521712,-0.5935697361910744,3
420,3,13,1,-0.6132037370404942,3,1.3135458599326562,1.4632996695238896,1.7353484789286278,1.2021034153113355,2
421,5,18,1,-0.8891109303095581,2,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
422,3,15,3,-0.6132037370404942,2,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
423,3,15,2,2.4217753889192073,2,1.3135458599326562,1.4632996695238896,0.672213491521712,1.2021034153113355,2
424,3,16,3,-0.33729654377143053,3,0.4230062938766181,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
425,3,4,2,-0.33729654377143053,2,1.758815642960675,1.1636989864614997,1.9717816429855455,1.5013822738950704,2
426,5,14,1,-0.061389350502366734,4,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,2
427,5,18,1,2.1458681956501438,4,1.9814505344746844,1.4632996695238896,0.05031939068400727,1.8006611324788055,2
428,5,14,4,-0.6132037370404942,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
429,5,14,4,-0.6132037370404942,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
430,3,16,2,0.7663322293048246,2,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
431,5,18,3,-0.33729654377143053,3,0.868276076904637,0.8640983033991096,-1.0128155967229087,0.0049879809763955655,3
432,3,16,4,0.21451784276669705,3,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,3
433,3,16,1,-1.165018123578622,3,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,-0.5935697361910744,3
434,5,18,3,0.4904250360357608,2,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,-0.5935697361910744,3
435,3,13,3,-1.165018123578622,2,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
436,3,16,1,-0.33729654377143053,1,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
437,5,18,3,-0.33729654377143053,3,-0.46753327217941987,-0.6339051119128403,0.05031939068400727,-0.2942908776073394,3
438,3,13,3,2.6976825821882713,3,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,4
439,3,13,4,-0.6132037370404942,3,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
440,3,16,3,-0.33729654377143053,2,0.4230062938766181,0.5644976203367197,0.05031939068400727,0.9028245567276005,3
441,3,6,4,0.4904250360357608,3,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
442,3,11,3,2.6976825821882713,4,-0.24489838066541036,-0.6339051119128403,-1.0128155967229087,-1.1921274533585444,3
443,3,16,2,1.3181466158429522,3,1.758815642960675,1.4632996695238896,0.05031939068400727,2.399218849646275,2
444,3,15,1,-0.6132037370404942,1,0.6456411853906276,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
445,5,11,3,-0.8891109303095581,4,1.5361807514466657,2.3621017187110596,1.7353484789286278,-0.8928485947748094,3
446,3,16,4,1.0422394225738885,1,1.0909109684186467,1.1636989864614997,1.1134543780909232,-0.2942908776073394,3
447,3,13,1,-0.33729654377143053,3,-0.46753327217941987,-0.33430442885045025,0.05031939068400727,-0.5935697361910744,2
448,3,13,4,-0.33729654377143053,1,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,-1.1921274533585444,3
449,5,18,4,-0.33729654377143053,3,0.868276076904637,1.4632996695238896,0.05031939068400727,0.6035456981438655,3
450,3,4,3,-0.6132037370404942,3,-0.24489838066541036,0.5644976203367197,0.05031939068400727,1.5013822738950704,3
451,3,16,3,-0.33729654377143053,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
452,3,15,1,0.4904250360357608,3,0.868276076904637,1.1636989864614997,1.1134543780909232,0.9028245567276005,2
453,3,6,3,-0.6132037370404942,3,0.2003714023626086,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
454,3,7,4,-0.6132037370404942,3,-0.24489838066541036,-0.33430442885045025,-1.0128155967229087,-0.5935697361910744,3
455,3,15,4,1.3181466158429522,3,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,-0.2942908776073394,4
456,3,6,4,-0.33729654377143053,1,3.094624992044732,1.1636989864614997,0.05031939068400727,1.5013822738950704,3
457,5,18,1,-0.8891109303095581,4,0.4230062938766181,-0.03470374578806028,2.176589365497839,-0.8928485947748094,2
458,3,13,2,-0.8891109303095581,3,1.9814505344746844,2.9613030848358393,1.7353484789286278,0.9028245567276005,2
459,2,11,3,1.594053809112016,3,-0.24489838066541036,0.8640983033991096,2.176589365497839,0.9028245567276005,4
460,3,13,3,-0.33729654377143053,3,-1.1354379467214484,-0.9335057949752302,-1.0128155967229087,-1.1921274533585444,3
461,3,16,4,0.7663322293048246,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
462,3,6,1,-0.8891109303095581,3,0.868276076904637,1.1636989864614997,2.176589365497839,0.9028245567276005,2
463,5,14,2,2.1458681956501438,3,-0.24489838066541036,-0.33430442885045025,1.4557073991949316,-0.5935697361910744,2
